Gene Name,Model Confidence
B9J08_001343,0.2688874537570315
B9J08_005234,0.24203368676946352
B9J08_005232,0.24137484317420546
B9J08_003639,0.2220175517225698
B9J08_002615,0.20228181066316234
B9J08_004405,0.1991562672354953
B9J08_004948,0.18862383193760088
B9J08_003247,0.18115460221738003
B9J08_004907,0.1689852179529837
B9J08_001643,0.16504660527040788
B9J08_005252,0.15692481806561884
B9J08_001236,0.15305682177541807
B9J08_004446,0.14871322437387702
B9J08_001190,0.1383245285988486
B9J08_003875,0.13471373609169363
B9J08_002287,0.13182355314695327
B9J08_005035,0.12838387130102535
B9J08_000857,0.11871772045915284
B9J08_004198,0.11679401964165709
B9J08_004820,0.10371606138575248
B9J08_001790,0.10269150830897318
B9J08_000094,0.10063341369013405
B9J08_003712,0.08757318117475207
B9J08_003457,0.08701755880170149
B9J08_002664,0.08089242425153005
B9J08_004952,0.07962693921903402
B9J08_002671,0.07800092178503071
B9J08_005507,0.0770596019059227
B9J08_003771,0.0754052122753087
B9J08_003897,0.07058381737525218
B9J08_000196,0.06778433812366037
B9J08_000504,0.06445031956396374
B9J08_000095,0.062164362414615426
B9J08_005155,0.06088047037729939
B9J08_003796,0.058130298898188396
B9J08_000610,0.05521555133335368
B9J08_000997,0.050792425242374435
B9J08_003576,0.04881621348373662
B9J08_005508,0.04737672329972702
B9J08_000688,0.04666635893156207
B9J08_003470,0.04405534150648885
B9J08_004304,0.04199592902183747
B9J08_003001,0.040299024530822486
B9J08_003132,0.03894829531684012
B9J08_003706,0.03554060469977187
B9J08_001678,0.03529401508511606
B9J08_002820,0.034285582474380835
B9J08_004309,0.032516364990882375
B9J08_002252,0.031203653131819005
B9J08_002865,0.030540159466545223
B9J08_001596,0.029992772509049703
B9J08_002756,0.029778425323008516
B9J08_000109,0.028375759864557436
B9J08_001173,0.027563921544468788
B9J08_003320,0.027067739080221795
B9J08_001214,0.026706164344125018
B9J08_004393,0.02572401813804076
B9J08_005112,0.024860144889248693
B9J08_003505,0.024722491053575348
B9J08_004009,0.02455240026786456
B9J08_005422,0.024021853283588752
B9J08_005212,0.022344546398004015
B9J08_002083,0.02042180673984547
B9J08_004246,0.019861337406052074
B9J08_004896,0.019069450664817814
B9J08_004353,0.017801360979920418
B9J08_004970,0.01754063633741032
B9J08_005517,0.01727563742123383
B9J08_000954,0.017139797846039046
B9J08_003220,0.014738754031736512
B9J08_002766,0.014276157187220175
B9J08_002238,0.014253827079457946
B9J08_004522,0.013971647448044794
B9J08_001042,0.01358406282594289
B9J08_001898,0.013351044511495633
B9J08_005396,0.011412665110438484
B9J08_003900,0.011412586369730901
B9J08_001432,0.011322941590288526
B9J08_002917,0.010407071506777268
B9J08_001260,0.01002380115197545
B9J08_005270,0.009287276845040654
B9J08_002993,0.009134154951920237
B9J08_002721,0.009119364633324028
B9J08_000133,0.008789709103209137
B9J08_001619,0.008236247851893471
B9J08_002888,0.008228510417439418
B9J08_002290,0.007838317684770295
B9J08_004836,0.007606505296436838
B9J08_001431,0.007270454664574292
B9J08_002475,0.006540847239719797
B9J08_005131,0.006290286898713281
B9J08_001844,0.006143765741730105
B9J08_000922,0.0054757708769412996
B9J08_001829,0.005162627450336136
B9J08_004784,0.004981828063754465
B9J08_000204,0.004939259498573077
B9J08_004653,0.004874544309460579
B9J08_000935,0.004768618819859595
B9J08_002739,0.004727677630654412
B9J08_000056,0.004414405585067423
B9J08_004462,0.004212049557769725
B9J08_004853,0.003962263980315865
B9J08_003114,0.0037603092795997746
B9J08_005556,0.003750741679674772
B9J08_003276,0.0036778857444566054
B9J08_000199,0.003648640152784935
B9J08_004661,0.0035266522498686617
B9J08_000829,0.0033521542424823077
B9J08_003828,0.0033035157438525775
B9J08_001309,0.003253914795970959
B9J08_005357,0.0031367144910798405
B9J08_004086,0.0029760808708700764
B9J08_001324,0.002907625341701984
B9J08_000289,0.002887929374150467
B9J08_001868,0.0028682684359483527
B9J08_000775,0.0028274778833890304
B9J08_002445,0.0027475214137117855
B9J08_003619,0.002632694731238433
B9J08_000285,0.0025226897943571897
B9J08_001457,0.0024119022023302334
B9J08_005130,0.002264693260689205
B9J08_004791,0.0021604575182346216
B9J08_005393,0.002135812145194047
B9J08_004593,0.002022156022879317
B9J08_002047,0.001975111134847467
B9J08_001699,0.0019045078307263436
B9J08_003348,0.001863149556544363
B9J08_000950,0.0018240386736080184
B9J08_000332,0.0017540374299788086
B9J08_003395,0.001746462531323593
B9J08_005550,0.0016210423454194036
B9J08_000288,0.0015250303370491808
B9J08_005436,0.001473505605153143
B9J08_001677,0.0013761211240208404
B9J08_004649,0.0013748138158536194
B9J08_000753,0.0013371339961153529
B9J08_003501,0.0013302005846182632
B9J08_003016,0.001318803270079894
B9J08_003189,0.0013059810288989537
B9J08_004400,0.0012507499634448272
B9J08_002090,0.0012362543386526758
B9J08_003876,0.0012313159143507832
B9J08_005238,0.0012166925969804023
B9J08_000588,0.001154455840429648
B9J08_002521,0.0011024801692951184
B9J08_004526,0.0010919873756399774
B9J08_001669,0.0010881695161695554
B9J08_003196,0.0010646543847978747
B9J08_000040,0.0010088134532034512
B9J08_001693,0.0010014209880919564
B9J08_000523,0.0009900826893367905
B9J08_003390,0.0008714676597413221
B9J08_004352,0.000860848923706516
B9J08_005190,0.000848279221010332
B9J08_003581,0.0008449767731119746
B9J08_000658,0.0007576016624922152
B9J08_002924,0.000737353703804366
B9J08_002549,0.0007339134842965084
B9J08_003800,0.0007109872521462547
B9J08_000904,0.0006993355925614714
B9J08_005581,0.0006728732346876151
B9J08_003212,0.0006614800485462952
B9J08_001716,0.0006126895884934512
B9J08_005169,0.000599970728268659
B9J08_002985,0.0005416076521756047
B9J08_005401,0.0005391149473448945
B9J08_005105,0.0005370020226046608
B9J08_004968,0.0005308282920173624
B9J08_004120,0.0005117319457954867
B9J08_001415,0.0005086284981747733
B9J08_002477,0.0005076620362777347
B9J08_002945,0.0004942504693493501
B9J08_005258,0.0004903993188738034
B9J08_004230,0.00048631166044850547
B9J08_001211,0.0004663640857243189
B9J08_001006,0.0004372797325943461
B9J08_001430,0.00041995401851096885
B9J08_002618,0.0003510677068371581
B9J08_003269,0.00035007350743920893
B9J08_000596,0.00034745605596462573
B9J08_003380,0.0003471059404030766
B9J08_001819,0.00033457082709744833
B9J08_003726,0.00031103497048804314
B9J08_004868,0.0003066602101816287
B9J08_001215,0.00029773385296880486
B9J08_000443,0.0002946799892511067
B9J08_000096,0.000288326613842652
B9J08_000736,0.00028760421575799015
B9J08_005310,0.00026748843237326027
B9J08_003231,0.000267397951115959
B9J08_000442,0.00025596601247674636
B9J08_000695,0.0002547453176893287
B9J08_000513,0.00024597692720523725
B9J08_004164,0.0002381906262821149
B9J08_001166,0.00022928829909711656
B9J08_002312,0.00022400672033028564
B9J08_004720,0.00021822763804008703
B9J08_000431,0.0002151601566530475
B9J08_001895,0.00021337932717823335
B9J08_005221,0.0002040924939029934
B9J08_004285,0.00020050450610083217
B9J08_002324,0.0001960761444947769
B9J08_001649,0.00019478621708844793
B9J08_003593,0.00019155340883154017
B9J08_001878,0.00019088772540650983
B9J08_002463,0.00018848663499687629
B9J08_003957,0.00018684175368337776
B9J08_001763,0.00018414721501899218
B9J08_001539,0.00018213146381473934
B9J08_001066,0.00017678964941977455
B9J08_004721,0.00017487060946760427
B9J08_005022,0.0001691877594599375
B9J08_003319,0.0001607229606735848
B9J08_003239,0.00015319947993211417
B9J08_001404,0.00014203098005128158
B9J08_002620,0.00013727688388974273
B9J08_002836,0.00013603404091855424
B9J08_000758,0.00013207392800599602
B9J08_003338,0.00013021669398023342
B9J08_001710,0.0001278293261130398
B9J08_000316,0.00012448744785708806
B9J08_002376,0.00012262931844331829
B9J08_002832,0.00011859068475904034
B9J08_002289,0.00011858993270019259
B9J08_004201,0.00011600718020686541
B9J08_002390,0.00011337849037627375
B9J08_002857,0.00011035333207094375
B9J08_004910,0.00010755416147629063
B9J08_004049,0.0001070689191146662
B9J08_001516,0.00010580721365258203
B9J08_000874,0.00010322919965479321
B9J08_004881,0.00009562420264356532
B9J08_002980,0.00009408124969724313
B9J08_000132,0.00009047091425550293
B9J08_000435,0.00008598882515521357
B9J08_002346,0.00008540720415107416
B9J08_003824,0.0000851971489294488
B9J08_003207,0.0000843959202512993
B9J08_000657,0.00008324862129232374
B9J08_001071,0.00008232401946763118
B9J08_005411,0.00008221579289805595
B9J08_004782,0.00007859852131796831
B9J08_004347,0.00007761460521037965
B9J08_005438,0.00007574332556412466
B9J08_004596,0.00007511401287234073
B9J08_001611,0.00007237530330815315
B9J08_000028,0.00007171341824717421
B9J08_001900,0.00006778393921148445
B9J08_000902,0.00006724559694006274
B9J08_000563,0.00006413549412281688
B9J08_004781,0.00006281645829006168
B9J08_000847,0.000059781784204872225
B9J08_002360,0.000059077920179922924
B9J08_005186,0.00005835717937259251
B9J08_000572,0.000052851347527021225
B9J08_002371,0.00005282945387254339
B9J08_004343,0.0000518474031927194
B9J08_001933,0.000050552114608088095
B9J08_00429,0.00004961459564118772
B9J08_001768,0.00004941878858593425
B9J08_002680,0.00004881704215927551
B9J08_00438,0.00004859796734682677
B9J08_004178,0.00004763621898478248
B9J08_001301,0.0000472468889570697
B9J08_004516,0.00004662525632779983
B9J08_003186,0.000046452887162634115
B9J08_001346,0.000046102859047968977
B9J08_004601,0.00004598342188675502
B9J08_004875,0.000045079926193098304
B9J08_004636,0.00004492557524811392
B9J08_001239,0.00004322020918037302
B9J08_003802,0.00004274304153514311
B9J08_003050,0.00004108577669110426
B9J08_001965,0.00003944799156190674
B9J08_000200,0.00003689258959246991
B9J08_000733,0.00003670297185185822
B9J08_002896,0.000036447550057659874
B9J08_000704,0.00003605753234276646
B9J08_002233,0.00003605642660010157
B9J08_000593,0.000035226263046792096
B9J08_004794,0.000035008157495697013
B9J08_002684,0.00003486436601684602
B9J08_000916,0.000032923374140305213
B9J08_002316,0.00003222824243126817
B9J08_002192,0.0000319665794608592
B9J08_003168,0.00003126163071268627
B9J08_002661,0.00003122802835890593
B9J08_000932,0.000028598839317127517
B9J08_002998,0.000027838682906672136
B9J08_001999,0.000025811344534689482
B9J08_001350,0.000025635676611142447
B9J08_005488,0.000025492291500363953
B9J08_003100,0.000024640727412998435
B9J08_000492,0.000024447560353811564
B9J08_004541,0.000023966172088190165
B9J08_004150,0.000023113320972624934
B9J08_001764,0.000021313231201987992
B9J08_002948,0.000021199558000667284
B9J08_001598,0.000021100571001916083
B9J08_005464,0.000020742894436149432
B9J08_002451,0.000020705547000785358
B9J08_004161,0.000020346170241697263
B9J08_003494,0.000020206820377400543
B9J08_002044,0.000019631941928363126
B9J08_002325,0.000018784681931977028
B9J08_001576,0.000018574828934273523
B9J08_001286,0.000018292529819972814
B9J08_002197,0.00001775160459876885
B9J08_002595,0.000016930635524108493
B9J08_000381,0.000016763733908840942
B9J08_003826,0.00001667761120725253
B9J08_003278,0.000016575648311246433
B9J08_002080,0.00001612488998117782
B9J08_003451,0.000015136111794307603
B9J08_004143,0.000014824116717310178
B9J08_005331,0.00001476652883783496
B9J08_000414,0.000014709659107676697
B9J08_001635,0.000014532584981067138
B9J08_004420,0.000014354068904139862
B9J08_003514,0.000013969158062551169
B9J08_004165,0.000013616260427224697
B9J08_001838,0.00001349860262063452
B9J08_002169,0.000013309921238415128
B9J08_001493,0.000012806988081871474
B9J08_001591,0.000012727845735162858
B9J08_001461,0.000012442305716574203
B9J08_004320,0.000012124232067364328
B9J08_004874,0.000012090892521306764
B9J08_000524,0.00001182719234220791
B9J08_004707,0.000011708714598736454
B9J08_001369,0.000011577039261385051
B9J08_004499,0.000011530694286633613
B9J08_003924,0.000010763155715629186
B9J08_001405,9.62547190493664e-6
B9J08_002414,9.439372743760107e-6
B9J08_003724,9.047680390399857e-6
B9J08_003230,8.913085759469014e-6
B9J08_003630,8.715681455059527e-6
B9J08_005110,8.470997067513004e-6
B9J08_004576,8.19412928800313e-6
B9J08_000246,8.101640002824336e-6
B9J08_004029,8.030043450481255e-6
B9J08_003178,7.988610906863112e-6
B9J08_003290,7.962464953363943e-6
B9J08_001442,7.765483170055839e-6
B9J08_004726,7.754707179376602e-6
B9J08_003518,7.697381506310893e-6
B9J08_000148,7.585129486092752e-6
B9J08_004730,7.5357804014663936e-6
B9J08_001330,6.857836607909141e-6
B9J08_005343,6.828780687221175e-6
B9J08_000661,6.594910688316741e-6
B9J08_004326,6.454508262930939e-6
B9J08_004491,6.396274783876444e-6
B9J08_002710,6.239406598518789e-6
B9J08_003044,6.2121398187926784e-6
B9J08_002262,6.0502312389588524e-6
B9J08_004322,6.047492993754807e-6
B9J08_004039,5.995651996499895e-6
B9J08_004967,5.975843996406114e-6
B9J08_002448,5.8910195073401e-6
B9J08_004731,5.55842212852132e-6
B9J08_003700,5.552204745129147e-6
B9J08_000098,5.541839725258488e-6
B9J08_001049,5.490966866821182e-6
B9J08_002938,5.4194782348471185e-6
B9J08_003939,5.369153188940485e-6
B9J08_003782,5.269192251264108e-6
B9J08_002150,5.227897882545557e-6
B9J08_003305,5.1872973767311835e-6
B9J08_001969,5.112565572692947e-6
B9J08_001141,4.831530228334858e-6
B9J08_003197,4.600718940095717e-6
B9J08_005450,4.437908729817312e-6
B9J08_001909,4.35667273356593e-6
B9J08_004806,4.22615130069367e-6
B9J08_000166,4.163169521889598e-6
B9J08_002509,4.043880058569357e-6
B9J08_004145,3.9884017606011124e-6
B9J08_001808,3.8865328419702966e-6
B9J08_001305,3.86063007511652e-6
B9J08_004344,3.855986783443058e-6
B9J08_001476,3.826782247916192e-6
B9J08_002673,3.771890428419609e-6
B9J08_002504,3.72470062732587e-6
B9J08_003147,3.689282514698094e-6
B9J08_000628,3.6841469609051476e-6
B9J08_000651,3.6572239750159523e-6
B9J08_005413,3.6076445982152347e-6
B9J08_004054,3.5254033588358706e-6
B9J08_001664,3.495678994189726e-6
B9J08_000494,3.4209384239078256e-6
B9J08_004031,3.4208253883971027e-6
B9J08_004444,3.4076751844164406e-6
B9J08_003013,3.276484201882002e-6
B9J08_000016,3.0799339165251796e-6
B9J08_005506,3.0452235369780413e-6
B9J08_000184,2.9734015992865082e-6
B9J08_004809,2.913025102338267e-6
B9J08_000123,2.8945179534297974e-6
B9J08_000583,2.8233422447293793e-6
B9J08_005515,2.8117344089782875e-6
B9J08_004611,2.75141058277837e-6
B9J08_000018,2.731697818565164e-6
B9J08_002278,2.71960245796854e-6
B9J08_002096,2.575142899893595e-6
B9J08_003577,2.565895952980185e-6
B9J08_005179,2.5366173217293843e-6
B9J08_000131,2.4594801174363987e-6
B9J08_003048,2.34311862483025e-6
B9J08_002750,2.3059149457173557e-6
B9J08_003128,2.302617679258235e-6
B9J08_001864,2.27870253914961e-6
B9J08_00421,2.26294790104061e-6
B9J08_001245,2.1644143913583925e-6
B9J08_003158,2.1380151545711033e-6
B9J08_000514,2.1194016799701384e-6
B9J08_003727,2.114665168642553e-6
B9J08_003873,2.095681385505464e-6
B9J08_001131,2.059722491219578e-6
B9J08_000869,2.056650060624308e-6
B9J08_005341,2.0054277551785464e-6
B9J08_001707,1.9638699900318054e-6
B9J08_002891,1.922108714188668e-6
B9J08_004321,1.9156208835524226e-6
B9J08_003031,1.8621971525642033e-6
B9J08_001734,1.8504256057412482e-6
B9J08_002193,1.8439090110439174e-6
B9J08_001833,1.80442516382285e-6
B9J08_004151,1.789233100444862e-6
B9J08_003240,1.784245084536087e-6
B9J08_00419,1.7799075853243956e-6
B9J08_004673,1.7608244224668448e-6
B9J08_000822,1.7292585287905822e-6
B9J08_004295,1.5992197124170896e-6
B9J08_005223,1.5404695641275687e-6
B9J08_004419,1.5385310815325376e-6
B9J08_003019,1.4568565433019835e-6
B9J08_002339,1.4424809318251e-6
B9J08_003040,1.4273887887512651e-6
B9J08_000483,1.4232740843348732e-6
B9J08_001456,1.4193559344984011e-6
B9J08_004500,1.3844018098205902e-6
B9J08_005214,1.3797108470646648e-6
B9J08_000356,1.3778753086729183e-6
B9J08_000776,1.3742722047314946e-6
B9J08_002232,1.3718507459568386e-6
B9J08_001255,1.3516445127311415e-6
B9J08_004606,1.3288816733952927e-6
B9J08_004268,1.3004837798185246e-6
B9J08_001742,1.2814971571048782e-6
B9J08_003645,1.2626693201462143e-6
B9J08_003784,1.2462399906743266e-6
B9J08_003195,1.2375951807973383e-6
B9J08_000202,1.2327289180259355e-6
B9J08_003427,1.1916300215007834e-6
B9J08_002570,1.171583227759757e-6
B9J08_003586,1.1657654043413191e-6
B9J08_000057,1.146197237100644e-6
B9J08_001529,1.1435819310215927e-6
B9J08_001165,1.0964826489005302e-6
B9J08_003522,1.0502666945842804e-6
B9J08_003620,1.0436733380228933e-6
B9J08_001756,1.0384239930386033e-6
B9J08_003760,1.037003509864679e-6
B9J08_003766,1.0250630557585613e-6
B9J08_005002,9.834319582206913e-7
B9J08_000939,9.539305460863895e-7
B9J08_003242,9.226055127059511e-7
B9J08_003798,8.987810321359197e-7
B9J08_005521,8.921040193321354e-7
B9J08_002354,8.909137231620906e-7
B9J08_005077,8.903670587743806e-7
B9J08_000365,8.71834344615079e-7
B9J08_000643,8.684034578265736e-7
B9J08_003775,8.420564079054444e-7
B9J08_000606,8.160287707662943e-7
B9J08_005054,8.113074055976357e-7
B9J08_001960,8.069491381498329e-7
B9J08_002603,8.009486339132612e-7
B9J08_004333,7.963779397253554e-7
B9J08_002931,7.878554918278791e-7
B9J08_004715,7.612585322728305e-7
B9J08_000601,7.607521370155949e-7
B9J08_002856,7.402843347969262e-7
B9J08_005222,7.268162650712878e-7
B9J08_004549,7.129701152422016e-7
B9J08_002362,7.11255221677773e-7
B9J08_003008,6.90171353052015e-7
B9J08_002665,6.694054389431708e-7
B9J08_001135,6.661767474363717e-7
B9J08_005530,6.601061357800314e-7
B9J08_003460,6.52647920992991e-7
B9J08_000631,6.407239604265822e-7
B9J08_002977,6.216969724133913e-7
B9J08_000925,6.073246253117175e-7
B9J08_004401,6.068744326939315e-7
B9J08_001136,5.975221295978364e-7
B9J08_001163,5.854092651475716e-7
B9J08_004398,5.765265689862079e-7
B9J08_001963,5.749790758208051e-7
B9J08_002776,5.676418873529936e-7
B9J08_002901,5.638159087899026e-7
B9J08_001605,5.541356743153034e-7
B9J08_003095,5.506710934634338e-7
B9J08_005308,5.399152413840709e-7
B9J08_004389,5.036200264726554e-7
B9J08_000011,4.979591346895688e-7
B9J08_004303,4.965049640376431e-7
B9J08_003251,4.86429432920523e-7
B9J08_002283,4.80927589711909e-7
B9J08_003821,4.789581555858302e-7
B9J08_001625,4.784304889172906e-7
B9J08_003720,4.7490170298710613e-7
B9J08_000575,4.6614045682183454e-7
B9J08_003130,4.6092749738497495e-7
B9J08_002030,4.5929024267726267e-7
B9J08_005201,4.550510284139804e-7
B9J08_004262,4.359241096044666e-7
B9J08_000602,4.3165955678647996e-7
B9J08_005332,4.312733002063567e-7
B9J08_000788,4.180252851707556e-7
B9J08_001291,4.1599004068877336e-7
B9J08_004718,4.145817744292445e-7
B9J08_002929,4.115698434437593e-7
B9J08_001946,4.085388822697239e-7
B9J08_002300,4.0380039470727415e-7
B9J08_003386,3.9552648056850896e-7
B9J08_003715,3.6589040694842056e-7
B9J08_000395,3.531330329826007e-7
B9J08_001919,3.4415337048989105e-7
B9J08_003057,3.437755929577353e-7
B9J08_001701,3.3722590460174097e-7
B9J08_001810,3.35878070025115e-7
B9J08_003839,3.3555704467580576e-7
B9J08_002446,3.3180120609109985e-7
B9J08_005213,3.2653145095755753e-7
B9J08_002184,3.08977645401213e-7
B9J08_005476,2.933207321345427e-7
B9J08_005010,2.9295340168963674e-7
B9J08_003879,2.912900009069172e-7
B9J08_001532,2.88250450843658e-7
B9J08_003906,2.808354903294211e-7
B9J08_000819,2.790021042404925e-7
B9J08_002895,2.78528049541862e-7
B9J08_004788,2.709249961823227e-7
B9J08_001225,2.6389276084244464e-7
B9J08_004424,2.5664921280512304e-7
B9J08_000234,2.5045621019024524e-7
B9J08_003228,2.460582080609182e-7
B9J08_005565,2.426215179186176e-7
B9J08_001557,2.41052198009713e-7
B9J08_001730,2.3893847692260303e-7
B9J08_001475,2.3480708062172713e-7
B9J08_002623,2.3456624362901857e-7
B9J08_004345,2.1700611820534067e-7
B9J08_002457,2.163867464159467e-7
B9J08_00425,2.1278849063891776e-7
B9J08_003740,2.122070131678512e-7
B9J08_002711,2.116501224439152e-7
B9J08_002236,2.0799889518103548e-7
B9J08_002628,2.0540348004392466e-7
B9J08_002844,2.0031926665826964e-7
B9J08_002160,2.0026853262481817e-7
B9J08_001689,2.002332951638192e-7
B9J08_001175,1.891985300990356e-7
B9J08_004938,1.834249489654444e-7
B9J08_001681,1.7255847781864836e-7
B9J08_003033,1.7111935855960138e-7
B9J08_000510,1.676661864227537e-7
B9J08_002863,1.6386542873010527e-7
B9J08_005469,1.621318151636848e-7
B9J08_002912,1.535850056443615e-7
B9J08_000887,1.5275645793127936e-7
B9J08_001779,1.5185753765700494e-7
B9J08_005370,1.491990454340415e-7
B9J08_002668,1.4065097328140588e-7
B9J08_003648,1.3530993546548776e-7
B9J08_001927,1.3025801719590576e-7
B9J08_002489,1.2752514723724745e-7
B9J08_005356,1.2433702554441237e-7
B9J08_004954,1.218118173267493e-7
B9J08_002227,1.201604491305259e-7
B9J08_000814,1.184862827063121e-7
B9J08_001275,1.1789656575679491e-7
B9J08_005364,1.1345225207974688e-7
B9J08_004650,1.133128862422669e-7
B9J08_004677,1.1254701022873344e-7
B9J08_003193,1.1174982665446129e-7
B9J08_001675,1.084968525196769e-7
B9J08_000253,1.0520101153032655e-7
B9J08_005524,1.0454894571341508e-7
B9J08_000151,1.0432536407001275e-7
B9J08_004729,1.0205229193649705e-7
B9J08_003232,1.0111320604297262e-7
B9J08_001018,9.862766228148727e-8
B9J08_003201,9.720763497953431e-8
B9J08_003949,9.522258650268623e-8
B9J08_004329,9.48225757869948e-8
B9J08_004380,9.303084604643376e-8
B9J08_005459,9.171503595684246e-8
B9J08_001152,9.061161965021388e-8
B9J08_000017,8.930105495790405e-8
B9J08_002004,8.892138215197844e-8
B9J08_004869,8.887812022947043e-8
B9J08_001961,8.835404269308704e-8
B9J08_004849,8.627363955192647e-8
B9J08_000868,8.606735897804032e-8
B9J08_002151,8.589762152554304e-8
B9J08_003471,8.53049948253738e-8
B9J08_003092,8.513330418530101e-8
B9J08_003602,8.451591038781182e-8
B9J08_003858,7.968417904152255e-8
B9J08_002281,7.682072376563661e-8
B9J08_002508,7.533879359417347e-8
B9J08_003829,7.456557469283e-8
B9J08_001209,7.391899061547008e-8
B9J08_002688,7.333968928462397e-8
B9J08_001704,7.142686334543039e-8
B9J08_005412,6.858177300361162e-8
B9J08_002679,6.761910975306059e-8
B9J08_002052,6.747218219349596e-8
B9J08_003696,6.637908779737328e-8
B9J08_005434,6.636349091608212e-8
B9J08_004170,6.592251192641431e-8
B9J08_001378,6.444409106797865e-8
B9J08_004129,6.42565347256997e-8
B9J08_001138,6.378692667118814e-8
B9J08_003355,6.358134067658972e-8
B9J08_000613,6.243873609072125e-8
B9J08_001765,6.085515206185745e-8
B9J08_002903,5.99950615729005e-8
B9J08_000578,5.99299969459793e-8
B9J08_003007,5.834611570445944e-8
B9J08_002772,5.590971158845872e-8
B9J08_003983,5.590708642862754e-8
B9J08_004339,5.5823988459761934e-8
B9J08_001624,5.511688711157781e-8
B9J08_002469,5.29841706050467e-8
B9J08_003979,5.297579910430791e-8
B9J08_002667,5.168433697150794e-8
B9J08_001893,5.097193767462017e-8
B9J08_001297,5.0959623067987546e-8
B9J08_001048,5.033399683906662e-8
B9J08_004138,5.0110659165400373e-8
B9J08_004605,4.9160846767666374e-8
B9J08_003326,4.830747211532834e-8
B9J08_002272,4.822117144201784e-8
B9J08_001655,4.793686904324309e-8
B9J08_004750,4.766831168183206e-8
B9J08_003946,4.66979315971931e-8
B9J08_004133,4.604480123975464e-8
B9J08_003944,4.5757880759337e-8
B9J08_005123,4.5555474284513416e-8
B9J08_001972,4.486477539938646e-8
B9J08_000767,4.2948665346228633e-8
B9J08_001512,4.1304652956288187e-8
B9J08_004719,4.1301841182750476e-8
B9J08_003998,4.088143944371853e-8
B9J08_000872,4.082195791354663e-8
B9J08_004021,4.0327112913646864e-8
B9J08_002861,3.9392748593154766e-8
B9J08_000355,3.916369941439041e-8
B9J08_004502,3.8297860943772724e-8
B9J08_000171,3.815743807392426e-8
B9J08_000146,3.770213839130637e-8
B9J08_005402,3.744759870891742e-8
B9J08_000409,3.708584632579285e-8
B9J08_001024,3.630373088243858e-8
B9J08_000576,3.622646772002739e-8
B9J08_003439,3.603249188383307e-8
B9J08_003807,3.548552724914058e-8
B9J08_000675,3.493046225767487e-8
B9J08_000338,3.328446820386454e-8
B9J08_002875,3.2763902586319386e-8
B9J08_002838,3.170549565447604e-8
B9J08_002027,3.1405884804589496e-8
B9J08_001924,3.1106477154511195e-8
B9J08_005216,3.022206138127837e-8
B9J08_000020,3.0100167460955775e-8
B9J08_003803,2.9593003887774603e-8
B9J08_002224,2.9439387092992214e-8
B9J08_002491,2.8983347179427694e-8
B9J08_003056,2.8790059954770486e-8
B9J08_005274,2.8627271708671577e-8
B9J08_001968,2.8080420477462972e-8
B9J08_001374,2.7227191215875446e-8
B9J08_005263,2.6456059581172236e-8
B9J08_005415,2.6255766453380564e-8
B9J08_002826,2.535817643158644e-8
B9J08_005513,2.464368016927284e-8
B9J08_001277,2.46242886905267e-8
B9J08_001172,2.4566916867890036e-8
B9J08_001774,2.4452789478473397e-8
B9J08_001368,2.4278170549982842e-8
B9J08_000217,2.422816652022141e-8
B9J08_001902,2.1992250518833025e-8
B9J08_004702,2.1426260168025045e-8
